Depth;Age;Pinus;Picea;Betula;Alnus;Juniperus;Acer;Ulmus;Quercus;Empetrum Nigrum;Vaccinium;Salix;Ericaceae;Corylus;Fraxinus;Tilia;Calluna;Poaceae;Moneses;Thalictrum;Viola Polustris;Philipendula;Artemisia;Urtica;Humulus;Asteraceae;Chenopodiaceae;Rumex Acetosa;Apiaceae;Trifolium;Plantago major media;Rosaceae;Ranunculus acris;Brasicaceae;Gallium;Saxifraga;Epilobium;Cyperaceae;Lycopodium annotinum;Sphagnum;Driopteris;Typha;Potamogen;Nymphar;Isoetes;Charcoal;Fungi hyphae;Pinus + Fungi;FeS2;Ustilagum;Meliola;Glomus;Helicoon Ellipticum;Neurospora;Cercophora;Selaginella;plantago lanceolate;Gelasinospora;drosera rotundifolia;Pinus 1/2;Picea 1/2;Betula Coroded;POLLEN SUM;Sediment accrate;Lycopodium count;Lycopodium tab added;Lycopodium per tablet;Lyc batch No.;Sample vol., ml;Sample thickness, cm
70;5720;54.2;8.6;35;1.8;0.2;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.199600798;0.199600798;0;0;0;0;10.39426523;25.70579495;0;0;0;0;0;0;0;0;0;0;0;0;23.31288344;4.580152672;0;;;;;;;;
70.5;5762.5;56.74603175;7.738095238;31.34920635;3.76984127;0.198412698;0;0;0;0;0;0.198412698;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.591715976;0.591715976;0;0;0;0;13.69863014;26.31578947;0;0;0;0;0;0;0;0;0;0;0;0;26.09970674;4.182509506;0;;;;;;;;
71;5803;53.187251;7.96812749;36.25498008;1.593625498;0.398406375;0;0;0;0;0;0;0.398406375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.199203187;0;0.198807157;0.396825397;0;0;0;0;13.74570447;25.8493353;0;0;0;0;0;0;0;0;0;0;0;0;26.17647059;4.562737643;0;;;;;;;;
71.5;5846;53.22896282;7.240704501;37.76908023;1.369863014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.391389432;0;0;0.1953125;0;0;0;0;20.7751938;26.47482014;0;0;0;0;0;0;0;0;0;0;0;0;26.89556509;3.766478343;0;;;;;;;;
72;5891;54.92125984;6.496062992;35.82677165;2.362204724;0.196850394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.196850394;0;0.587084149;0.196463654;0;0;0;0;14.47811448;26.26995646;0;0;0;0;0;0;0;0;0;0;0;0;24.85207101;3.422053232;0;;;;;;;;
72.5;5936;52.07100592;5.719921105;39.64497041;1.972386588;0;0;0;0;0;0;0;0.197238659;0;0;0;0;0.197238659;0;0;0;0;0.197238659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.392927308;0.392927308;0;0;0;0;11.82608696;26.83982684;0;0;0;0;0;0;0;0;0;0;0;0;24.66567608;3.059273423;0;;;;;;;;
73;5979;54.05940594;6.534653465;37.62376238;1.584158416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.198019802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.41680129;26.8115942;0;0;0;0;0;0;0;0;0;0;0;0;28.57142857;3.4416826;0;;;;;;;;
73.5;6023;56.12648221;5.731225296;36.56126482;0.988142292;0;0;0;0;0;0;0.197628458;0.197628458;0;0;0;0;0.197628458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.197238659;0.197238659;0;0;0;0;13.5042735;27.08933718;0;0;0;0;0;0;0;0;0;0;0;0;27.92022792;3.0651341;0;;;;;;;;
74;6066.5;58.61386139;5.346534653;33.66336634;1.188118812;0.198019802;0;0;0;0;0;0;0.792079208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.198019802;0;0.394477318;0.197628458;0;0;0;0;13.52739726;26.59883721;0;0;0;0;0;0;0;0;0;0;0;0;26.7053701;2.697495183;0;;;;;;;;
74.5;6110;57.53968254;4.761904762;35.51587302;1.587301587;0.198412698;0;0;0;0;0;0;0.396825397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.198019802;0.198019802;0;0;0;0;16.83168317;27.48201439;0;0;0;0;0;0;0;0;0;0;0;0;29.21348315;2.325581395;0;;;;;;;;
75;6153;54.63320463;4.247104247;38.03088803;2.895752896;0;0;0;0;0;0;0;0.193050193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.575815739;0.384615385;0;0;0;0;17.12;27.04225352;0;0;0;0;0;0;0;0;0;0;0;0;25.14450867;2.264150943;0;;;;;;;;
75.5;6196;57.08582834;4.191616766;36.32734531;1.996007984;0.199600798;0;0;0;0;0;0;0;0;0;0;0;0.199600798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.199203187;0;0;0;0;0;16.08040201;27.07423581;0;0;0;0;0;0;0;0;0;0;0;0;27.91366906;2.339181287;0;;;;;;;;
76;6238;56.97211155;3.187250996;36.05577689;3.386454183;0.199203187;0;0;0;0;0;0;0.199203187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.198807157;0.198807157;0;0;0;0;17.70491803;27.35166425;0;0;0;0;0;0;0;0;0;0;0;0;26.82215743;1.568627451;0;;;;;;;;
76.5;6285;55.77689243;3.784860558;37.4501992;2.988047809;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.198807157;0.198807157;0;0;0;0;17.02479339;27.76978417;0;0;0;0;0;0;0;0;0;0;0;0;24.8502994;1.953125;0;;;;;;;;
77;6326;55.77689243;2.988047809;38.04780876;2.589641434;0.398406375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.199203187;0;0.594059406;0.198807157;0;0;0;0;13.74570447;25.8493353;0;0;0;0;0;0;0;0;0;0;0;0;26.39296188;1.568627451;0;;;;;;;;
77.5;6369;56.08782435;2.195608782;38.92215569;2.594810379;0;0;0;0;0;0;0;0;0;0;0;0;0.199600798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.199203187;0;0;0;0;0;19.45337621;27.70562771;0;0;0;0;0;0;0;0;0;0;0;0;27.70562771;0.792079208;0;;;;;;;;
78;6416.5;55.62130178;1.775147929;37.27810651;3.944773176;0.591715976;0;0.197238659;0;0;0;0.197238659;0;0;0.197238659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.197238659;0;0.9765625;0.588235294;0;0;0;0;14.78991597;25.87719298;0;0;0;0;0;0;0;0;0;0;0;0;27.05035971;0.782778865;0;;;;;;;;
78.5;6459.5;53.89105058;0.972762646;40.46692607;4.085603113;0.194552529;0;0;0;0;0;0.194552529;0;0.194552529;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.194174757;0;0;0;0;0;15.04132231;27.09219858;0;0;0;0;0;0;0;0;0;0;0;0;28.01120448;0;0;;;;;;;;
79;6504;57.73809524;0.396825397;37.3015873;3.174603175;0.396825397;0;0;0;0;0;0;0.595238095;0;0;0;0;0;0;0;0;0;0.198412698;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.198412698;0;0.591715976;0;0;0;0;0;16.55629139;27.06222865;0;0;0;0;0;0;0;0;0;0;0;0;26.53061224;0;0;;;;;;;;
79.5;6547;59.68379447;0.395256917;36.95652174;2.371541502;0.395256917;0;0;0;0;0;0;0.197628458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.393700787;0.197238659;0;0;0;0;16.63920923;26.56023222;0;0;0;0;0;0;0;0;0;0;0;0;28.3286119;0;0;;;;;;;;
80;6592;57.44680851;0.193423598;39.45841393;2.127659574;0;0;0.193423598;0;0;0;0.193423598;0.193423598;0;0;0;0;0.193423598;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.193050193;0;0;0;0;0;15.93495935;25.93123209;0;0;0;0;0;0;0;0;0;0;0;0;27.48948107;0;0;;;;;;;;
80.5;6637;56.84007707;0.192678227;37.76493256;3.275529865;0.192678227;0;0.192678227;0;0;0;0.385356455;0;0;0;0;0;0.578034682;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.578034682;0;0.192307692;0.383877159;0;0;0;0;15.19607843;25.96291013;0;0;0;0;0;0;0;0;0;0;0;0;26.59123055;0;0;;;;;;;;
81;6669;56.54761905;0;40.87301587;1.984126984;0;0;0;0;0;0;0;0;0;0.198412698;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.396825397;0.198019802;0.198019802;0.787401575;0;0;0;0;13.99317406;26.31578947;0;0;0;0;0;0;0;0;0;0;0;0;26.95652174;0;0;;;;;;;;
81.5;6694;61.43410853;0;34.88372093;2.713178295;0.387596899;0;0;0;0;0;0;0.19379845;0;0;0;0;0.19379845;0;0;0.19379845;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.193423598;0.193423598;0;0;0;0;14.56953642;26.70454545;0;0;0;0;0;0;0;0;0;0;0;0;26.9121813;0;0;;;;;;;;
82;6717.5;56.1752988;0;40.43824701;2.788844622;0.398406375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.199203187;0.198807157;0.198807157;0.396825397;0;0;0;0;14.04109589;24.28355958;0;0;0;0;0;0;0;0;0;0;0;0;26.82215743;0;0;;;;;;;;
82.5;6738;59.96055227;0.197238659;34.71400394;4.142011834;0.197238659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.197238659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.591715976;0;0.196850394;0.588235294;0;0;0;0;15.35893155;26.30813953;0;0;0;0;0;0;0;0;0;0;0;0;26.20087336;0;0;;;;;;;;
83;6758;58.96414343;0;36.25498008;3.984063745;0.199203187;0;0.199203187;0;0;0;0;0;0;0;0;0;0.199203187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.199203187;0;0;0.198807157;0;0;0;0;11.77504394;26.50073206;0;0;0;0;0;0;0;0;0;0;0;0;27.66570605;0;0;;;;;;;;
83.5;6777;58.30188679;0.188679245;36.22641509;3.20754717;0.566037736;0;0.188679245;0;0;0;0;0.188679245;0.188679245;0;0;0;0.188679245;0;0;0.188679245;0;0.188679245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.377358491;0;0.188323917;0;0;0;0;0;13.53996737;24.5014245;0;0;0;0;0;0;0;0;0;0;0;0;26.59279778;0;0;;;;;;;;
84;6793.5;56.34920635;0;39.68253968;3.174603175;0.396825397;0;0;0;0;0;0;0.198412698;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.198412698;0;0.198019802;0.198019802;0;0;0;0;11.57894737;25.88235294;0;0;0;0;0;0;0;0;0;0;0;0;26.31578947;0;0;;;;;;;;
84.5;6812;59.30232558;0;35.27131783;3.294573643;0.387596899;0;0;0;0;0;0;0.387596899;0;0;0;0;0.387596899;0;0;0;0;0;0;0.19379845;0;0;0;0;0;0;0;0;0;0;0;0;0.775193798;0;0;0;0;0;0;0;14.7107438;25.86206897;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;;;;;;;;
85;6831;54.85148515;0;39.6039604;4.158415842;0.198019802;0;0;0;0;0;0;0.198019802;0;0;0;0;0.198019802;0;0;0;0;0.198019802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.594059406;0;0.197628458;0;0;0;0;0;18.81028939;26.59883721;0;0;0;0;0;0;0;0;0;0;0;0;26.49199418;0;0;;;;;;;;
85.5;6851;58.49802372;0;36.16600791;3.95256917;0.592885375;0;0;0;0;0;0.197628458;0.197628458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.395256917;0;0;0.589390963;0;0;0;0;19.55484897;26.87861272;0;0;0;0;0;0;0;0;0;0;0;0;27.71428571;0;0;;;;;;;;
86;6869;56.56370656;0;39.18918919;3.861003861;0.193050193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.193050193;0;0;0;0;0;0;0;13.81031614;26.31578947;0;0;0;0;0;0;0;0;0;0;0;0;21.98795181;0;0;;;;;;;;
86.5;6887;53.54330709;0.196850394;41.73228346;3.543307087;0.393700787;0;0;0;0;0;0;0;0;0;0;0;0.393700787;0;0;0.196850394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.587084149;0.196463654;0;0;0;0;19.36507937;27.32474964;0;0;0;0;0;0;0;0;0;0;0;0;24.85207101;0;0;;;;;;;;
87;6906.5;55.13833992;0;39.92094862;3.754940711;0.395256917;0;0;0;0;0;0;0.197628458;0;0;0;0;0.197628458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.395256917;0;0.197238659;0.393700787;0;0;0;0;14.23728814;27.1942446;0;0;0;0;0;0;0;0;0;0;0;0;25.14792899;0;0;;;;;;;;
87.5;6924;56.94444444;0;39.68253968;2.380952381;0.198412698;0;0;0;0;0;0.198412698;0.198412698;0;0;0;0;0;0;0;0;0;0.198412698;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.198412698;0.198019802;0.395256917;0;0;0;0;0.198019802;17.24137931;27.69010043;0;0;0;0;0;0;0;0;0;0;0;0;25.66371681;0;0;;;;;;;;
88;6943;58.12133072;0;38.16046967;2.935420744;0.587084149;0;0;0;0;0;0;0.195694716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.389863548;0.1953125;0;0;0;0;15.95394737;26.15606936;0;0;0;0;0;0;0;0;0;0;0;0;26.68579627;0;0;;;;;;;;
88.5;6962;58.13492063;0;38.88888889;2.380952381;0;0;0;0;0;0;0;0;0;0;0;0;0.198412698;0;0;0.198412698;0;0;0;0;0.198412698;0;0;0;0;0;0;0;0;0;0;0;0;0;0.395256917;0.395256917;0;0;0;0;18.31442464;27.27272727;0;0;0;0;0;0;0;0;0;0;0;0;25.66371681;0;0;;;;;;;;
89;6980;54.77099237;0;41.98473282;2.480916031;0.190839695;0;0;0;0;0;0;0;0;0;0;0;0.381679389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.190839695;0;0.19047619;0.569259962;0;0;0;0;13.53135314;25.88401697;0;0;0;0;0;0;0;0;0;0;0;0;23.16715543;0;0;;;;;;;;
89.5;6998;55.55555556;0;40.87301587;2.976190476;0.396825397;0;0;0;0;0;0;0.198412698;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.395256917;0.198019802;0;0;0;0;13.99317406;26.53061224;0;0;0;0;0;0;0;0;0;0;0;0;24.09638554;0;0;;;;;;;;
90;7016;56.2745098;0;40.78431373;2.352941176;0.196078431;0;0;0;0;0;0;0;0;0;0;0;0.196078431;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.196078431;0;0.390625;0.584795322;0;0;0;0;13.55932203;27.2467903;0;0;0;0;0;0;0;0;0;0;0;0;24.10714286;0;0;;;;;;;;
90.5;7037;57.08661417;0;39.37007874;2.362204724;0;0;0;0;0;0;0;0.393700787;0;0;0;0;0.196850394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.590551181;0;0.392156863;0.196463654;0;0;0;0;16.99346405;26.80115274;0;0;0;0;0;0;0;0;0;0;0;0;24.4047619;0;0;;;;;;;;
91;7056;55.37848606;0.199203187;41.83266932;2.19123506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.199203187;0;0;0.199203187;0;0;0;0;0;0;0;0;0;0;0;0;0;0.790513834;0;0;0;0;0;16.33333333;27.14078374;0;0;0;0;0;0;0;0;0;0;0;0;24.62462462;0;0;;;;;;;;
91.5;7075;55.33596838;0;41.50197628;2.173913043;0.197628458;0;0;0;0;0;0.197628458;0.197628458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.197628458;0;0.197628458;0;0.393700787;0.589390963;0;0;0;0;16.50165017;26.56023222;0;0;0;0;0;0;0;0;0;0;0;0;24.02402402;0;0;;;;;;;;
92;7095;55.88235294;0;41.56862745;1.960784314;0.196078431;0;0;0;0;0;0;0.196078431;0;0;0;0;0;0;0;0;0.196078431;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.195694716;0;0;0;0;19.04761905;26.40692641;0;0;0;0;0;0;0;0;0;0;0;0;22.25609756;0;0;;;;;;;;
92.5;7115;54.97185741;0;40.90056285;2.626641651;0.375234522;0;0;0;0;0;0;0.375234522;0;0;0;0;0;0;0;0.187617261;0;0;0;0;0.187617261;0;0;0;0;0;0;0;0;0;0;0;0.375234522;0;0;0;0;0;0;0;14.17069243;25.45454545;0;0;0;0;0;0;0;0;0;0;0;0;20.56631893;0;0;;;;;;;;
93;7134;55.53359684;0;41.8972332;1.976284585;0.395256917;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.197628458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.393700787;0.784313725;0;0;0;0;18.51851852;26.13138686;0;0;0;0;0;0;0;0;0;0;0;0;21.42857143;0;0;;;;;;;;
93.5;7152.5;62.57425743;0;34.85148515;1.98019802;0;0;0.198019802;0;0;0;0;0.198019802;0;0;0;0;0.198019802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.394477318;0;0;0;0;0;15.12605042;26.7053701;0;0;0;0;0;0;0;0;0;0;0;0;21.70542636;0;0;;;;;;;;
94;7170;59.96015936;0;36.85258964;2.589641434;0.199203187;0;0;0;0;0;0;0;0;0;0;0;0.199203187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.199203187;0;0.594059406;0.396825397;0;0;0;0;17.02479339;27.14078374;0;0;0;0;0;0;0;0;0;0;0;0;22.29102167;0;0;;;;;;;;
94.5;7190;64.41351889;0;33.7972167;1.590457256;0;0;0;0;0;0;0;0.198807157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.592885375;0.396039604;0;0;0;0;16.44518272;27.10144928;0;0;0;0;0;0;0;0;0;0;0;0;23.67223065;0;0;;;;;;;;
95;7208;60.3515625;0;37.5;1.3671875;0;0;0;0;0;0;0.1953125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1953125;0;0;0;0;0;0;0;0;0;0;0.390625;0;0.194931774;0.582524272;0;0;0;0;16.33986928;26.22478386;0;0;0;0;0;0;0;0;0;0;0;0;21.23076923;0;0;;;;;;;;
95.5;7224;61.18811881;0;36.43564356;1.386138614;0;0;0.198019802;0;0;0;0;0;0;0;0;0;0.396039604;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.396039604;0;0.197628458;0.590551181;0;0;0;0;17.6182708;27.12842713;0;0;0;0;0;0;0;0;0;0;0;0;22.90076336;0;0;;;;;;;;
96;7244.5;57.84313725;0;40.78431373;0.980392157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.392156863;0;0.390625;0.390625;0;0;0;0;17.87439614;27.2467903;0;0;0;0;0;0;0;0;0;0;0;0;22.25609756;0;0;;;;;;;;
96.5;7264;57.70750988;0;39.13043478;1.185770751;0.395256917;0;0.197628458;0;0;0;0;0.197628458;0;0;0;0;0;0;0;0.395256917;0;0;0;0.197628458;0;0;0;0;0;0;0.197628458;0;0;0;0.197628458;0;0.197628458;0;0.197238659;0.784313725;0;0;0;0;12.15277778;26.87861272;0;0;0;0;0;0;0;0;0;0;0;0;22.62996942;0;0;;;;;;;;
97;7283;58.26771654;0;39.17322835;1.57480315;0.393700787;0;0;0;0;0;0;0.196850394;0;0;0;0;0.393700787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.392156863;0;0;0;0;16.44736842;26.6955267;0;0;0;0;0;0;0;0;0;0;0;0;23.72372372;0;0;;;;;;;;
97.5;7302;58.01980198;0.198019802;40.1980198;1.188118812;0;0;0;0;0;0;0;0.198019802;0;0;0;0;0;0;0;0;0;0;0;0;0.198019802;0;0;0;0;0;0;0;0;0;0;0;0;0;0.197628458;0.590551181;0;0;0;0;16.94078947;26.91751085;0;0;0;0;0;0;0;0;0;0;0;0;23.36874052;0;0;;;;;;;;
98;7319;59.2445328;0;37.77335984;1.391650099;0.994035785;0;0;0;0;0;0.198807157;0.198807157;0;0;0;0;0.198807157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.198412698;0.788954635;0;0;0;0;19.6485623;27.72988506;0;0;0;0;0;0;0;0;0;0;0;0;22.25656878;0;0;;;;;;;;
98.5;7338.5;61.27744511;0;36.32734531;1.996007984;0.199600798;0;0;0;0;0;0;0;0;0;0;0;0.199600798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.199203187;0.397614314;0;0;0;0;14.94057725;26.32352941;0;0;0;0;0;0;0;0;0;0;0;0;22.56568779;0;0;;;;;;;;
99;7357;58.47953216;0;39.76608187;0.974658869;0.389863548;0;0;0;0;0;0;0.194931774;0;0;0;0;0.194931774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.965250965;0;0;0;0;13.34459459;26.71428571;0;0;0;0;0;0;0;0;0;0;0;0;21.43950995;0;0;;;;;;;;
99.5;7376.5;58.08383234;0;40.51896208;1.19760479;0.199600798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.199203187;0.397614314;0.397614314;0;0;0;0;15.08474576;26.96793003;0;0;0;0;0;0;0;0;0;0;0;0;23.74429224;0;0;;;;;;;;
100;7394.5;60.19417476;0;37.66990291;1.165048544;0.388349515;0;0;0;0;0;0;0.388349515;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.194174757;0;0;0.770712909;0;0;0;0;17.6;26.63817664;0;0;0;0;0;0;0;0;0;0;0;0;20.40185471;0;0;;;;;;;;
100.5;7413;60.71428571;0;36.70634921;1.388888889;0.198412698;0;0.198412698;0;0;0;0.198412698;0.198412698;0;0;0;0;0.198412698;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.198412698;0;0;0;0;0.198019802;0;0;0;0;17.91530945;27.27272727;0;0;0;0;0;0;0;0;0;0;0;0;24.32432432;0;0;;;;;;;;
101;7430;64.08730159;0;34.92063492;0.793650794;0.198412698;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.198019802;0;0;0;0;0;18.31442464;27.16763006;0;0;0;0;0;0;0;0;0;0;0;0;21.0031348;0;0;;;;;;;;
101.5;7448.5;63.89413989;0;34.7826087;0.56710775;0.189035917;0;0;0;0;0;0;0;0;0;0;0;0.378071834;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.189035917;0.188679245;0.376647834;0.563909774;0;0;0;0;15.89825119;26.32311978;0;0;0;0;0;0;0;0;0;0;0;0;19.48249619;0;0;;;;;;;;
102;7468;60.99009901;0;38.21782178;0.396039604;0.198019802;0;0;0;0;0;0;0;0;0;0;0;0.198019802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.197628458;0.394477318;0;0;0;0;17.21311475;25.84434655;0;0;0;0;0;0;0;0;0;0;0;0;21.46189736;0;0;;;;;;;;
102.5;7487.5;59.28853755;0;39.5256917;0.790513834;0.197628458;0;0;0;0;0;0;0;0;0;0;0;0.197628458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.393700787;0.589390963;0;0;0;0;16.36363636;26.87861272;0;0;0;0;0;0;0;0;0;0;0;0;23.56495468;0;0;;;;;;;;
103;7506;57.25646123;0;39.3638171;1.590457256;0.994035785;0;0;0;0;0;0;0;0;0;0;0;0.795228628;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.592885375;0.984251969;0;0;0;0;15.60402685;27.10144928;0;0;0;0;0;0;0;0;0;0;0;0;24.36090226;0;0;;;;;;;;
103.5;7525;59.01960784;0;38.03921569;1.764705882;0.588235294;0;0;0;0;0;0;0.196078431;0;0;0;0;0.196078431;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.196078431;0;0.584795322;0.970873786;0;0;0;0;19.43127962;27.2467903;0;0;0;0;0;0;0;0;0;0;0.195694716;0;23.65269461;0;0;;;;;;;;
104;7543;60.7495069;0.197238659;36.29191321;1.775147929;0.197238659;0;0;0;0;0;0;0;0;0;0;0;0.394477318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.394477318;0;0.196850394;0.588235294;0;0;0;0;15.92039801;26.62807525;0;0;0;0;0;0;0;0;0;0;0;0;23.988006;0;0;;;;;;;;
104.5;7559;57.50487329;0;38.59649123;1.754385965;0.194931774;0;0;0;0;0;0;0.194931774;0;0;0;0;1.169590643;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.584795322;0.194552529;0.194552529;1.156069364;0;0;0;0;18.95734597;27.43988685;0;0;0;0;0;0;0;0;0;0;0;0;23.54694486;0;0;;;;;;;;
105;7578;57.96812749;0;38.64541833;1.792828685;0.597609562;0;0;0;0;0;0;0;0;0;0;0;0.597609562;0;0;0;0;0.199203187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.199203187;0.198807157;0;1.568627451;0;0;0;0;21.92846034;27.76978417;0;0;0;0;0;0;0;0;0;0;0;0;22.5308642;0;0;;;;;;;;
105.5;7596;55.70599613;0;41.3926499;1.547388781;0.193423598;0;0;0;0;0;0;0;0;0;0;0;0.773694391;0;0;0;0.193423598;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.193423598;0;0.193050193;0.767754319;0;0;0;0;18.71069182;25.93123209;0;0;0;0;0;0;0;0;0;0;0;0;22.2556391;0;0;;;;;;;;
106;7615;56.01577909;0;40.23668639;1.972386588;0.197238659;0;0;0;0;0;0.394477318;0.197238659;0;0;0;0;0.591715976;0;0;0;0.197238659;0;0;0.197238659;0;0;0;0;0;0;0;0;0;0;0;0;0;0.196850394;0.196850394;1.744186047;0;0;0;0;18.22580645;26.30813953;0;0;0;0;0;0;0;0;0;0;0;0;23.52941176;0;0;;;;;;;;
106.5;7635;57.17092338;0;40.07858546;1.37524558;0.392927308;0;0;0;0;0;0;0;0;0;0;0;0.392927308;0;0;0.196463654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.392927308;0;0.196078431;1.547388781;0;0;0;0;19.5892575;26.76258993;0;0;0;0;0;0;0;0;0;0;0;0;23.68815592;0;0;;;;;;;;
